time_idx,power_0,wind_speed_1,power_1,wind_speed_2,power_2,wind_speed_3,power_3,wind_speed_4,power_4,wind_speed_5,power_5,wind_speed_6,power_6,wind_speed_7,power_7,wind_speed_8,power_8,wind_speed_9,power_9,wind_speed_10,power_10,wind_speed_11,power_11,wind_speed_12,power_12,wind_speed_13,power_13,wind_speed_14,power_14,wind_speed_15,power_15,wind_speed_16,power_16,wind_speed_17,power_17,wind_speed_18,power_18,wind_speed_19,power_19,wind_speed_20,power_20,wind_speed_21,power_21,wind_speed_22,power_22,wind_speed_23,power_23,wind_speed_24,power_24,wind_speed_25,power_25,wind_speed_26,power_26,wind_speed_27,power_27,wind_speed_28,power_28,wp_true
314,334.1000061,5.200795174,397.1000061,3.0,181.0,5.587461948,457.1000061,5.684000015,573.0,5.490871906,507.3000183,5.684000015,472.5,5.394230843,392.7000122,5.684000015,434.5,3.859615564,257.2000122,4.719231129,339.0,3.095512867,102.0,4.814743519,358.3000183,3.955128193,229.9000092,6.55053854,731.7000122,6.646564484,877.2000122,6.742538452,899.6000366,6.165923119,614.4000244,5.97330761,594.2000122,6.358333111,734.0,7.317307472,1294.300049,6.742538452,805.2000122,7.69946146,1254.300049,7.985538483,1456.700073,7.412922859,1113.5,6.454461575,669.1000366,5.297538757,462.8000183,4.814743519,341.8000183,5.684000015,460.7000122,21.76
315,351.3000183,5.684000015,502.8000183,3.955128193,310.8999939,5.97330761,519.6000366,6.262154102,624.5,5.684000015,587.7999878,5.684000015,451.6000061,4.910256386,310.6000061,5.876923084,456.8000183,5.104000092,399.5,5.587461948,481.6000061,4.814743519,315.3999939,3.955128193,151.3000031,4.623718262,280.8000183,6.55053854,846.6000366,6.742538452,897.5,6.55053854,906.7000122,6.358333111,660.5,6.646564484,675.7000122,6.742538452,893.5,7.125923157,1248.400024,7.030154228,859.4000244,7.317307472,1243.700073,7.69946146,1419.400024,7.221641064,1109.0,6.454461575,666.7000122,5.587461948,592.4000244,3.955128193,295.3999939,5.97330761,538.9000244,19.79
316,412.6000061,5.97330761,568.0,3.66858983,295.2000122,6.165923119,604.7999878,6.358333111,746.5,5.876923084,689.5,5.97330761,567.1000366,5.587461948,414.2000122,6.646564484,684.9000244,5.97330761,547.6000366,5.200795174,503.6000061,4.241666794,354.8999939,5.684000015,524.2000122,4.241666794,236.1000061,6.838461399,1045.599976,7.508487225,1121.900024,7.508487225,1165.800049,7.412922859,943.4000244,6.934333324,945.2999878,7.412922859,1121.0,7.412922859,1307.200073,6.646564484,752.7999878,7.317307472,1162.700073,7.604000092,1268.5,7.221641064,1104.5,6.262154102,640.7999878,6.646564484,874.0,4.337179661,294.6000061,6.454461575,657.7999878,19.03
317,690.2000122,6.646564484,881.7999878,6.742538452,707.2999878,6.934333324,878.0,7.221641064,1010.400024,6.069641113,867.2000122,6.358333111,667.7999878,5.780487061,572.1000366,6.934333324,854.7999878,6.838461399,797.2000122,4.814743519,486.2000122,5.684000015,577.5,7.125923157,1021.700012,5.394230843,432.2000122,7.125923157,1119.0,7.412922859,1216.700073,7.412922859,1241.200073,6.646564484,900.9000244,7.604000092,1107.599976,7.508487225,1196.0,8.080795288,1602.200073,7.030154228,753.2999878,7.604000092,1344.0,7.604000092,1493.700073,7.604000092,1239.700073,7.412922859,967.9000244,6.742538452,909.9000244,4.337179661,365.3000183,6.358333111,746.6000366,16.35
318,736.7000122,6.646564484,892.7000122,6.838461399,790.2000122,6.934333324,874.5,7.221641064,1006.900024,7.508487225,901.6000366,6.55053854,707.2000122,5.876923084,502.2000122,6.55053854,793.9000244,6.454461575,832.5,5.684000015,569.2000122,6.646564484,711.6000366,7.221641064,996.7000122,6.838461399,882.1000366,6.742538452,990.5,7.317307472,1244.800049,7.508487225,1209.5,6.454461575,762.7000122,6.165923119,801.6000366,7.412922859,1073.200073,7.794871807,1567.0,7.317307472,855.7999878,7.890231133,1415.800049,8.366256714,1769.5,7.794871807,1389.200073,6.646564484,777.0,5.97330761,774.6000366,4.910256386,490.3999939,4.432692528,348.2000122,17.46
319,430.7000122,5.394230843,405.6000061,3.0,206.6000061,5.780487061,517.5,5.97330761,781.7999878,6.454461575,578.0,5.684000015,519.0,4.814743519,315.8000183,5.780487061,545.6000366,5.297538757,393.0,5.684000015,529.5,5.780487061,533.5,6.262154102,775.9000244,6.55053854,804.7000122,7.030154228,986.7000122,7.317307472,1174.800049,7.030154228,1027.900024,5.684000015,538.6000366,6.454461575,648.7000122,6.262154102,721.0,7.794871807,1312.400024,7.221641064,985.4000244,8.080795288,1388.0,8.27115345,1618.0,8.080795288,1247.700073,5.97330761,549.2999878,5.684000015,494.0,4.241666794,284.3000183,5.684000015,424.8999939,18.49
320,309.3000183,3.859615564,246.0,3.095512867,125.4000015,4.814743519,243.4000092,5.587461948,521.9000244,5.104000092,440.8999939,4.910256386,295.8000183,4.146153927,269.5,5.297538757,386.2000122,5.684000015,452.3000183,6.069641113,525.2000122,4.528204918,231.6999969,4.432692528,473.3999939,6.55053854,834.0,6.934333324,892.7999878,7.125923157,1055.099976,7.030154228,941.6000366,5.780487061,563.1000366,5.97330761,592.0,6.165923119,650.1000366,7.412922859,1184.800049,7.125923157,752.0,7.412922859,1169.300049,7.69946146,1346.0,7.412922859,1065.5,5.684000015,501.2000122,5.007153988,424.1000061,3.955128193,218.9000092,4.623718262,278.2000122,17.68
321,-3.200000048,3.0,70.30000305,3.573076963,212.5,5.200795174,267.8999939,5.394230843,480.3000183,5.007153988,382.3999939,4.910256386,311.3999939,5.007153988,382.3000183,5.684000015,421.0,5.007153988,335.6000061,6.358333111,539.0,3.859615564,151.9000092,3.477564096,152.5,5.97330761,585.5,6.55053854,723.7999878,6.646564484,766.5,6.262154102,651.6000366,4.719231129,314.3000183,5.104000092,297.3000183,5.490871906,452.3000183,7.030154228,830.6000366,6.55053854,607.2999878,7.221641064,855.4000244,6.742538452,954.9000244,7.221641064,820.4000244,5.297538757,381.0,4.528204918,301.5,4.814743519,286.2000122,3.859615564,138.4000092,17.97
322,-3.200000048,3.955128193,209.0,3.0,175.1000061,5.394230843,336.5,5.200795174,439.7000122,4.814743519,349.3000183,3.859615564,162.8000031,3.095512867,128.6000061,4.337179661,270.2000122,3.859615564,218.1999969,5.587461948,358.6000061,3.0,108.8000031,3.477564096,123.2000046,5.104000092,444.3999939,6.454461575,592.1000366,6.454461575,618.2999878,5.97330761,525.0,4.623718262,252.4000092,5.104000092,284.0,5.876923084,430.6000061,6.55053854,658.2000122,5.394230843,338.3000183,6.742538452,655.4000244,6.454461575,737.2999878,6.55053854,650.5,5.007153988,316.3999939,4.528204918,309.1000061,4.05064106,236.0,3.66858983,148.4000092,25.24
323,-3.5,3.095512867,-4.400000095,2.700000048,61.29999924,3.764102459,180.1000061,4.719231129,309.8000183,4.432692528,266.7000122,4.623718262,282.0,3.0,75.40000153,3.955128193,172.5,3.095512867,127.3000031,5.104000092,266.7000122,3.477564096,72.09999847,2.900000095,76.90000153,5.394230843,358.0,5.200795174,428.1000061,5.200795174,471.5,5.104000092,387.2000122,4.05064106,224.4000092,4.528204918,227.6000061,4.814743519,336.1000061,5.587461948,445.0,4.719231129,257.0,6.454461575,552.7999878,6.069641113,633.1000366,5.780487061,502.2000122,4.814743519,298.2000122,4.814743519,281.2000122,3.66858983,168.0,3.286538363,119.5,27.37
324,-3.799999952,0.5,-2.900000095,1.700000048,14.69999981,3.382051468,118.2000046,5.007153988,256.2000122,4.623718262,332.6000061,4.814743519,262.0,3.191025734,62.70000076,4.432692528,208.3000031,2.700000048,68.70000458,3.573076963,188.1000061,2.700000048,15.80000019,1.700000048,26.60000038,4.337179661,189.3000031,5.200795174,430.7000122,5.297538757,428.0,4.910256386,340.3999939,4.528204918,255.3000031,4.814743519,185.4000092,5.394230843,322.5,5.97330761,476.5,5.297538757,340.8000183,6.165923119,528.6000366,5.587461948,571.7999878,5.876923084,481.3000183,4.814743519,299.8999939,4.05064106,223.0,4.241666794,162.0,3.095512867,75.0,23.98
325,-3.799999952,2.200000048,-3.299999952,2.799999952,57.90000153,3.191025734,101.8000031,3.955128193,186.9000092,5.587461948,308.8999939,4.623718262,190.1000061,3.095512867,16.30000114,4.432692528,235.6000061,2.799999952,72.80000305,3.095512867,84.70000458,0.900000036,-3.900000095,1.200000048,-3.100000143,3.573076963,126.2000046,5.007153988,338.1000061,4.814743519,318.7000122,4.814743519,299.3999939,4.05064106,182.6000061,4.432692528,228.0,4.814743519,277.8999939,5.587461948,331.7000122,5.104000092,299.0,5.200795174,343.8000183,5.007153988,386.8999939,4.814743519,302.3000183,3.955128193,190.9000092,4.241666794,195.8000031,3.66858983,108.9000015,2.900000095,67.0,20.71
326,-4.0,3.095512867,-3.299999952,0.800000012,-3.100000143,2.0,8.5,4.241666794,130.6000061,5.104000092,212.9000092,3.573076963,137.5,2.100000143,22.5,4.623718262,167.6000061,2.900000095,43.5,2.299999952,-6.900000095,2.400000095,-2.700000048,0.600000024,-2.700000048,2.299999952,-8.300000191,4.623718262,234.8000031,4.432692528,251.0,4.241666794,246.9000092,3.859615564,187.1999969,3.66858983,150.0,4.05064106,179.9000092,4.528204918,224.1999969,4.432692528,202.0,4.528204918,238.1999969,4.719231129,265.1000061,4.814743519,251.1999969,3.66858983,178.0,4.05064106,209.9000092,3.764102459,139.5,3.095512867,67.40000153,16.71
327,-3.700000048,0.600000024,-2.900000095,0.699999988,-3.0,2.100000143,-6.700000286,2.900000095,72.40000153,3.66858983,146.0,3.573076963,114.3000031,1.200000048,-3.200000048,2.700000048,47.79999924,2.100000143,-3.100000143,2.200000048,-4.200000286,2.100000143,-2.799999952,0.5,-3.100000143,2.0,-3.299999952,4.146153927,166.1999969,3.955128193,158.0,3.955128193,157.3000031,3.191025734,91.59999847,3.382051468,133.6000061,4.05064106,137.1999969,3.573076963,98.0,3.764102459,87.09999847,4.05064106,182.0,4.719231129,281.3000183,4.337179661,217.4000092,4.241666794,168.3000031,3.955128193,154.6999969,2.900000095,80.59999847,3.095512867,55.10000229,11.94
328,-4.200000286,1.100000024,-2.900000095,1.200000048,-2.900000095,0.600000024,-3.200000048,1.800000072,-0.400000006,4.05064106,195.4000092,3.286538363,28.10000038,3.286538363,-4.0,2.700000048,42.29999924,1.200000048,-4.700000286,2.299999952,-3.600000143,1.100000024,-3.600000143,0.699999988,-3.5,0.699999988,-2.900000095,4.719231129,235.5,3.955128193,177.6999969,3.66858983,155.3000031,3.764102459,153.6999969,4.146153927,201.3000031,4.528204918,217.6000061,3.859615564,167.8000031,3.191025734,66.0,4.528204918,214.0,5.104000092,371.3999939,4.528204918,255.8000031,4.241666794,207.1999969,3.859615564,151.1000061,3.573076963,142.5,2.600000143,26.60000038,9.84
329,-3.299999952,0.800000012,-3.400000095,0.900000036,-2.900000095,0.5,-3.400000095,1.600000024,1.5,4.814743519,264.0,3.764102459,168.6000061,2.600000143,61.29999924,4.719231129,219.4000092,2.100000143,-4.0,1.300000072,-3.400000095,1.399999976,-3.0,0.800000012,-3.100000143,1.5,-3.5,3.955128193,161.4000092,3.095512867,85.30000305,3.095512867,99.80000305,3.573076963,142.5,3.955128193,116.5,3.859615564,180.3000031,4.241666794,210.4000092,3.66858983,124.2000046,4.337179661,226.1000061,5.490871906,432.6000061,4.814743519,291.6000061,3.764102459,122.0999985,4.146153927,190.9000092,3.095512867,73.20000458,3.095512867,59.60000229,7.39
330,-3.200000048,1.0,-3.100000143,0.900000036,-3.200000048,1.100000024,-3.400000095,2.900000095,-2.600000143,4.623718262,304.0,3.955128193,147.1999969,2.299999952,84.09999847,5.104000092,297.3000183,2.700000048,-4.0,2.100000143,-3.799999952,1.0,-3.299999952,1.399999976,-2.700000048,1.300000072,-3.5,4.814743519,294.3000183,4.814743519,276.6000061,4.910256386,279.1000061,4.241666794,213.9000092,3.859615564,123.9000015,4.05064106,184.4000092,4.623718262,276.1000061,2.900000095,62.0,4.623718262,276.8000183,5.007153988,357.7000122,4.432692528,259.8000183,3.095512867,97.70000458,3.764102459,182.1000061,4.146153927,163.5,3.66858983,140.9000092,6.9
331,-3.200000048,0.800000012,-2.900000095,1.399999976,-3.400000095,2.299999952,-2.900000095,2.700000048,13.10000038,4.528204918,264.3999939,3.764102459,135.4000092,4.05064106,122.4000015,4.814743519,267.6000061,1.800000072,-3.700000048,3.191025734,-3.200000048,1.700000048,-3.0,0.699999988,-3.200000048,1.300000072,-3.0,4.719231129,285.6000061,4.814743519,269.8999939,4.719231129,255.6999969,4.241666794,188.5,3.859615564,151.1000061,4.05064106,184.3000031,3.955128193,167.9000092,1.700000048,-11.60000038,3.477564096,92.90000153,4.146153927,194.0,4.241666794,187.1000061,3.0,117.5999985,3.382051468,97.70000458,3.095512867,51.5,2.900000095,57.29999924,4.51
332,-3.299999952,1.300000072,-3.400000095,3.66858983,-3.200000048,1.399999976,-2.900000095,2.400000095,7.099999905,4.05064106,249.5,3.382051468,60.29999924,3.095512867,97.20000458,3.859615564,131.9000092,3.095512867,-3.100000143,1.0,-3.200000048,2.5,-2.799999952,1.5,-3.200000048,2.200000048,-3.400000095,5.297538757,307.2000122,4.241666794,212.6000061,4.719231129,241.6999969,3.955128193,189.3000031,2.600000143,52.60000229,3.286538363,70.09999847,4.146153927,185.1000061,2.200000048,-5.200000286,3.764102459,103.2000046,3.573076963,107.4000015,3.191025734,84.09999847,3.0,69.5,3.095512867,72.20000458,3.0,54.79999924,2.299999952,20.20000076,3.82
333,-3.299999952,2.0,-2.900000095,3.095512867,146.6000061,2.299999952,-3.400000095,3.095512867,62.20000076,4.814743519,117.7000046,2.400000095,-2.799999952,3.095512867,-5.599999905,2.5,-20.5,1.200000048,-2.799999952,1.300000072,-3.600000143,3.286538363,-5.700000286,2.600000143,-4.099999905,3.382051468,77.0,4.146153927,214.9000092,3.66858983,119.5999985,3.955128193,173.6000061,3.095512867,65.59999847,2.600000143,8.400000572,3.191025734,100.0999985,4.05064106,199.1000061,1.0,-3.900000095,3.382051468,108.5999985,3.477564096,102.9000015,3.382051468,116.5999985,3.095512867,36.20000076,3.0,77.59999847,3.286538363,99.70000458,3.191025734,91.20000458,2.68
334,-4.0,1.700000048,-3.100000143,2.799999952,-4.200000286,2.900000095,-3.0,2.0,17.39999962,3.66858983,47.40000153,2.100000143,-3.400000095,2.799999952,35.60000229,2.900000095,39.29999924,3.191025734,-3.600000143,1.899999976,-4.900000095,1.0,-2.799999952,2.200000048,-3.0,0.900000036,-3.0,3.095512867,107.5,3.955128193,169.9000092,3.66858983,166.0,3.66858983,132.8000031,3.477564096,86.70000458,3.095512867,78.59999847,4.05064106,201.0,1.800000072,-4.099999905,3.859615564,144.3000031,3.955128193,176.1000061,3.286538363,70.20000458,2.600000143,10.30000019,3.477564096,114.9000015,4.05064106,173.5,3.477564096,132.4000092,3.02
335,-4.099999905,0.600000024,-3.5,2.100000143,-3.600000143,1.300000072,-2.900000095,2.900000095,-4.700000286,5.007153988,208.6999969,2.600000143,47.10000229,1.399999976,-13.5,2.600000143,42.40000153,2.400000095,30.39999962,4.241666794,143.6999969,3.477564096,-3.100000143,2.799999952,-2.799999952,0.699999988,-4.300000191,4.241666794,231.1000061,4.528204918,258.5,4.528204918,239.9000092,4.05064106,207.0,3.573076963,68.59999847,3.764102459,167.8000031,4.05064106,215.1999969,3.095512867,-4.300000191,3.191025734,76.80000305,3.955128193,138.6999969,3.859615564,145.1999969,3.191025734,92.70000458,3.764102459,175.3000031,3.095512867,102.2000046,3.477564096,103.0,3.18
336,-3.799999952,2.5,-3.600000143,2.299999952,-3.600000143,3.095512867,80.20000458,4.146153927,165.1999969,3.095512867,92.40000153,3.477564096,124.7000046,3.477564096,-3.400000095,4.814743519,312.8999939,3.66858983,92.70000458,3.382051468,135.1000061,3.955128193,237.0,3.859615564,126.7000046,3.286538363,-4.300000191,3.955128193,176.4000092,4.719231129,315.6000061,4.432692528,246.9000092,5.200795174,459.8999939,5.394230843,345.3000183,5.200795174,369.2000122,3.955128193,201.9000092,3.095512867,-4.200000286,4.337179661,192.4000092,4.337179661,202.1999969,4.814743519,280.8000183,4.146153927,192.1000061,3.859615564,170.9000092,4.814743519,281.3999939,3.095512867,54.40000153,4.16
337,-4.300000191,4.432692528,-3.5,2.700000048,-3.200000048,3.095512867,12.30000019,3.477564096,110.4000015,2.600000143,48.60000229,2.900000095,31.10000038,2.900000095,32.5,4.241666794,224.0,1.800000072,38.79999924,2.900000095,71.90000153,1.600000024,-5.099999905,2.799999952,42.20000076,4.528204918,-3.400000095,4.05064106,181.6000061,3.859615564,197.4000092,4.814743519,267.8999939,5.587461948,478.1000061,5.587461948,400.1000061,5.490871906,524.0,4.814743519,306.6000061,4.146153927,134.8000031,5.007153988,391.3000183,4.528204918,268.3000183,4.623718262,263.3000183,5.684000015,541.2999878,3.66858983,91.70000458,3.095512867,62.60000229,4.05064106,162.0,3.01
338,37.90000153,2.400000095,-6.599999905,1.899999976,-2.900000095,2.799999952,-2.799999952,2.0,-5.5,2.5,45.10000229,2.900000095,43.70000076,2.700000048,2.600000143,4.241666794,199.9000092,3.477564096,84.30000305,2.700000048,-3.299999952,2.400000095,68.80000305,3.095512867,121.3000031,3.382051468,-3.100000143,3.286538363,122.2000046,3.859615564,203.6999969,5.104000092,342.6000061,5.490871906,483.8000183,5.876923084,484.3000183,5.007153988,383.6000061,4.719231129,287.3999939,3.859615564,176.6999969,4.337179661,243.3000031,5.297538757,369.6000061,5.297538757,418.5,4.719231129,306.3999939,3.764102459,105.8000031,3.0,78.5,3.573076963,130.5,2.93
339,-4.400000095,3.095512867,-6.700000286,3.095512867,-2.799999952,3.859615564,148.0,2.5,10.40000057,3.955128193,172.1999969,3.955128193,157.1000061,3.955128193,85.80000305,4.719231129,283.7000122,4.146153927,223.4000092,3.573076963,192.5,1.800000072,-9.199999809,4.241666794,224.4000092,3.0,-5.300000191,4.146153927,222.3000031,4.814743519,299.6000061,4.241666794,276.7000122,5.104000092,298.5,4.814743519,309.6000061,5.876923084,563.4000244,5.684000015,550.7999878,5.200795174,432.2000122,4.814743519,424.3999939,4.241666794,216.1000061,5.104000092,303.8000183,5.684000015,519.4000244,3.66858983,188.8000031,3.477564096,225.3000031,3.095512867,78.90000153,2.06
340,-4.099999905,2.799999952,62.0,3.382051468,-3.5,4.241666794,173.4000092,4.337179661,256.3999939,3.955128193,166.4000092,3.859615564,95.20000458,2.5,39.90000153,4.814743519,270.0,1.800000072,-9.600000381,4.146153927,159.4000092,2.100000143,9.800000191,1.100000024,-5.300000191,1.700000048,-3.600000143,3.191025734,80.0,4.146153927,174.6000061,3.859615564,213.1999969,4.719231129,283.5,4.528204918,278.3999939,4.623718262,278.2000122,5.297538757,467.3000183,3.095512867,57.40000153,4.910256386,335.3000183,4.146153927,221.1999969,4.719231129,315.8999939,5.490871906,498.5,4.241666794,246.9000092,4.05064106,203.4000092,2.299999952,43.40000153,2.05
341,397.0,5.104000092,337.3999939,4.623718262,270.8999939,4.337179661,204.1000061,4.432692528,214.1000061,3.66858983,139.6999969,3.859615564,165.9000092,3.286538363,37.5,3.764102459,105.8000031,2.400000095,15.30000019,0.699999988,-4.0,0.900000036,-3.600000143,1.700000048,-2.900000095,3.382051468,-3.100000143,3.859615564,136.4000092,4.432692528,291.6000061,4.146153927,191.9000092,4.528204918,261.0,4.241666794,195.4000092,3.955128193,170.0,5.007153988,315.6000061,3.955128193,141.6000061,5.104000092,384.8999939,3.764102459,113.5999985,4.528204918,234.3000031,5.104000092,325.5,3.955128193,103.8000031,2.299999952,20.0,3.573076963,5.599999905,2.52
342,241.1999969,3.859615564,165.9000092,1.899999976,5.599999905,3.0,-6.099999905,3.859615564,98.30000305,3.66858983,133.6999969,3.382051468,117.0999985,2.600000143,-6.5,4.146153927,167.3000031,2.5,-11.60000038,1.399999976,-3.600000143,1.399999976,-11.0,3.859615564,-2.700000048,2.200000048,-3.900000095,4.241666794,229.9000092,4.432692528,207.1000061,3.764102459,158.3000031,5.007153988,321.3999939,4.623718262,210.0,5.104000092,503.8000183,5.490871906,439.7000122,4.814743519,241.6999969,5.297538757,419.3999939,5.007153988,427.0,4.432692528,264.1000061,5.684000015,452.1000061,3.095512867,123.7000046,4.05064106,154.1000061,3.66858983,177.9000092,3.93
343,348.0,3.66858983,130.0,2.5,-10.69999981,5.394230843,382.6000061,4.814743519,338.6000061,3.382051468,125.7000046,3.477564096,185.5,3.66858983,90.40000153,4.05064106,189.0,2.600000143,108.4000015,4.719231129,261.5,3.66858983,86.80000305,3.286538363,-3.200000048,2.299999952,-3.600000143,3.764102459,152.9000092,5.104000092,402.3000183,4.910256386,395.1000061,5.394230843,506.6000061,5.490871906,411.8999939,5.876923084,509.5,5.297538757,390.8000183,4.241666794,196.9000092,3.764102459,198.8000031,4.528204918,292.3999939,5.297538757,323.2000122,5.394230843,424.3999939,3.191025734,78.0,3.095512867,42.90000153,2.600000143,29.70000076,4.26
344,258.3000183,4.719231129,279.8000183,3.382051468,65.80000305,4.719231129,203.8000031,4.814743519,260.5,3.573076963,172.9000092,3.286538363,67.90000153,3.955128193,152.1000061,4.528204918,239.9000092,2.299999952,17.89999962,4.719231129,202.9000092,3.955128193,170.8000031,4.719231129,284.3999939,5.104000092,-4.700000286,5.007153988,434.8999939,5.104000092,365.3999939,5.200795174,520.2999878,6.358333111,661.7000122,5.97330761,456.8999939,5.587461948,456.7000122,5.007153988,266.6000061,4.432692528,169.4000092,4.241666794,180.8000031,3.764102459,112.0,4.337179661,284.8000183,5.490871906,596.7000122,3.859615564,208.4000092,3.955128193,139.6000061,1.899999976,-6.200000286,5.18
